index,ride_departure,capacity,tickets_9_eur,tickets_12_eur,tickets_15_eur,tickets_19_eur,direction
7783,2016-02-05 22:15:00,82.0,13.0,9.0,0.0,0.0,B->A
7784,2016-02-05 22:15:00,82.0,10.0,12.0,0.0,0.0,A->B
7785,2016-02-05 23:30:00,82.0,11.0,8.0,0.0,0.0,A->B
7786,2016-02-06 06:15:00,82.0,8.0,41.0,2.0,0.0,B->A
7787,2016-02-06 07:15:00,82.0,3.0,33.0,3.0,0.0,B->A
7788,2016-02-06 07:45:00,82.0,0.0,26.0,0.0,0.0,A->B
7789,2016-02-06 08:15:00,82.0,7.0,24.0,19.0,2.0,B->A
7790,2016-02-06 08:45:00,82.0,0.0,29.0,0.0,0.0,A->B
7791,2016-02-06 09:15:00,82.0,3.0,36.0,25.0,0.0,B->A
7792,2016-02-06 09:45:00,82.0,1.0,32.0,7.0,0.0,A->B
7793,2016-02-06 10:15:00,82.0,3.0,30.0,20.0,0.0,B->A
7794,2016-02-06 11:15:00,82.0,1.0,43.0,12.0,0.0,B->A
7795,2016-02-06 11:45:00,82.0,3.0,45.0,2.0,0.0,A->B
7796,2016-02-06 12:15:00,82.0,1.0,42.0,15.0,0.0,B->A
7797,2016-02-06 12:45:00,82.0,4.0,41.0,0.0,0.0,A->B
7798,2016-02-06 13:15:00,82.0,2.0,42.0,21.0,0.0,B->A
7799,2016-02-06 14:45:00,82.0,0.0,26.0,22.0,0.0,A->B
7800,2016-02-06 15:15:00,82.0,4.0,30.0,25.0,0.0,B->A
7801,2016-02-06 16:15:00,82.0,6.0,36.0,24.0,2.0,B->A
7802,2016-02-06 16:45:00,82.0,1.0,30.0,11.0,0.0,A->B
7803,2016-02-06 17:45:00,82.0,2.0,31.0,2.0,0.0,A->B
7804,2016-02-06 18:15:00,82.0,4.0,34.0,0.0,0.0,B->A
7805,2016-02-06 18:45:00,82.0,4.0,23.0,10.0,0.0,A->B
7806,2016-02-06 19:30:00,82.0,10.0,23.0,8.0,0.0,A->B
7807,2016-02-06 20:15:00,82.0,16.0,26.0,6.0,0.0,B->A
7808,2016-02-06 20:45:00,82.0,11.0,14.0,0.0,0.0,A->B
7809,2016-02-06 22:15:00,82.0,13.0,4.0,0.0,0.0,B->A
7810,2016-02-06 22:15:00,82.0,13.0,11.0,0.0,0.0,A->B
7811,2016-02-06 23:30:00,82.0,13.0,29.0,0.0,0.0,A->B
7812,2016-02-07 07:15:00,82.0,11.0,11.0,0.0,0.0,B->A
7813,2016-02-07 08:45:00,82.0,4.0,25.0,21.0,0.0,A->B
7814,2016-02-07 09:15:00,82.0,11.0,15.0,0.0,0.0,B->A
7815,2016-02-07 10:15:00,82.0,13.0,24.0,0.0,0.0,B->A
7816,2016-02-07 10:45:00,82.0,4.0,30.0,0.0,0.0,A->B
7817,2016-02-07 11:15:00,82.0,8.0,20.0,0.0,0.0,B->A
7818,2016-02-07 11:45:00,82.0,1.0,37.0,0.0,0.0,A->B
7819,2016-02-07 12:15:00,82.0,4.0,25.0,0.0,0.0,B->A
7820,2016-02-07 12:45:00,82.0,2.0,34.0,20.0,0.0,A->B
7821,2016-02-07 13:15:00,82.0,3.0,36.0,0.0,0.0,B->A
7822,2016-02-07 13:45:00,82.0,2.0,29.0,16.0,0.0,A->B
7823,2016-02-07 14:15:00,82.0,3.0,37.0,15.0,0.0,B->A
7824,2016-02-07 14:45:00,82.0,0.0,23.0,25.0,0.0,A->B
7825,2016-02-07 15:15:00,82.0,4.0,32.0,15.0,11.0,B->A
7826,2016-02-07 15:45:00,82.0,2.0,23.0,30.0,14.0,A->B
7827,2016-02-07 16:15:00,82.0,1.0,10.0,45.0,20.0,B->A
7828,2016-02-07 16:45:00,82.0,6.0,0.0,32.0,14.0,A->B
7829,2016-02-07 17:15:00,82.0,34.0,0.0,16.0,31.0,B->A
7830,2016-02-07 17:45:00,82.0,2.0,0.0,42.0,9.0,A->B
7831,2016-02-07 18:15:00,82.0,3.0,6.0,46.0,13.0,B->A
7832,2016-02-07 18:45:00,82.0,1.0,0.0,29.0,4.0,A->B
7833,2016-02-07 19:15:00,82.0,2.0,9.0,44.0,3.0,B->A
7834,2016-02-07 19:45:00,82.0,0.0,7.0,29.0,0.0,A->B
7835,2016-02-07 20:15:00,82.0,2.0,19.0,43.0,1.0,B->A
7836,2016-02-07 20:45:00,82.0,0.0,0.0,36.0,1.0,A->B
7837,2016-02-07 22:15:00,82.0,0.0,31.0,0.0,0.0,B->A
7838,2016-02-07 22:15:00,82.0,3.0,26.0,0.0,0.0,A->B
7839,2016-02-07 23:30:00,82.0,12.0,8.0,0.0,1.0,A->B
7840,2016-02-08 05:15:00,82.0,1.0,30.0,0.0,0.0,B->A
7841,2016-02-08 06:15:00,82.0,1.0,43.0,1.0,0.0,B->A
7842,2016-02-08 06:45:00,82.0,13.0,21.0,0.0,0.0,A->B
7843,2016-02-08 07:15:00,82.0,0.0,9.0,42.0,0.0,B->A
7844,2016-02-08 08:15:00,82.0,1.0,37.0,10.0,0.0,B->A
7845,2016-02-08 08:45:00,82.0,2.0,34.0,0.0,0.0,A->B
7846,2016-02-08 09:15:00,82.0,1.0,41.0,12.0,0.0,B->A
7847,2016-02-08 10:45:00,82.0,3.0,31.0,0.0,0.0,A->B
7848,2016-02-08 11:15:00,82.0,4.0,38.0,11.0,0.0,B->A
7849,2016-02-08 12:45:00,82.0,3.0,26.0,0.0,1.0,A->B
7850,2016-02-08 13:15:00,82.0,0.0,40.0,13.0,0.0,B->A
7851,2016-02-08 14:45:00,82.0,2.0,31.0,0.0,0.0,A->B
7852,2016-02-08 15:15:00,82.0,0.0,44.0,10.0,0.0,B->A
7853,2016-02-08 15:45:00,82.0,0.0,25.0,0.0,0.0,A->B
7854,2016-02-08 16:45:00,82.0,0.0,31.0,0.0,0.0,A->B
7855,2016-02-08 17:15:00,82.0,8.0,36.0,12.0,0.0,B->A
7856,2016-02-08 17:45:00,82.0,1.0,37.0,0.0,0.0,A->B
7857,2016-02-08 18:45:00,82.0,1.0,42.0,8.0,0.0,A->B
7858,2016-02-08 19:15:00,82.0,2.0,34.0,3.0,0.0,B->A
7859,2016-02-08 20:45:00,82.0,0.0,44.0,0.0,0.0,A->B
7860,2016-02-08 21:15:00,82.0,11.0,10.0,0.0,0.0,B->A
7861,2016-02-08 23:00:00,82.0,12.0,9.0,0.0,0.0,A->B
7862,2016-02-09 05:15:00,82.0,12.0,22.0,0.0,0.0,B->A
7863,2016-02-09 06:45:00,82.0,13.0,13.0,0.0,0.0,A->B
7864,2016-02-09 07:15:00,82.0,2.0,44.0,0.0,0.0,B->A
7865,2016-02-09 08:15:00,82.0,0.0,21.0,0.0,0.0,B->A
7866,2016-02-09 08:45:00,82.0,7.0,14.0,0.0,0.0,A->B
7867,2016-02-09 09:15:00,82.0,4.0,40.0,4.0,0.0,B->A
7868,2016-02-09 10:45:00,82.0,8.0,26.0,0.0,0.0,A->B
7869,2016-02-09 11:15:00,82.0,6.0,25.0,0.0,0.0,B->A
7870,2016-02-09 12:45:00,82.0,7.0,22.0,0.0,0.0,A->B
7871,2016-02-09 13:15:00,82.0,7.0,32.0,3.0,2.0,B->A
7872,2016-02-09 14:45:00,82.0,7.0,32.0,3.0,0.0,A->B
7873,2016-02-09 15:15:00,82.0,3.0,30.0,22.0,0.0,B->A
7874,2016-02-09 16:45:00,82.0,0.0,35.0,0.0,0.0,A->B
7875,2016-02-09 17:15:00,82.0,2.0,30.0,15.0,0.0,B->A
7876,2016-02-09 17:45:00,82.0,1.0,25.0,0.0,0.0,A->B
7877,2016-02-09 18:45:00,82.0,2.0,35.0,0.0,0.0,A->B
7878,2016-02-09 19:15:00,82.0,11.0,25.0,0.0,,B->A
7879,2016-02-09 20:45:00,82.0,4.0,29.0,0.0,0.0,A->B
7880,2016-02-09 21:15:00,82.0,8.0,0.0,0.0,0.0,B->A
7881,2016-02-09 23:00:00,82.0,10.0,19.0,0.0,0.0,A->B
7882,2016-02-10 05:15:00,82.0,13.0,12.0,0.0,0.0,B->A
7883,2016-02-10 06:45:00,82.0,12.0,8.0,0.0,0.0,A->B
7884,2016-02-10 07:15:00,82.0,0.0,23.0,0.0,0.0,B->A
7885,2016-02-10 08:15:00,82.0,4.0,32.0,0.0,0.0,B->A
7886,2016-02-10 08:45:00,82.0,13.0,25.0,0.0,0.0,A->B
7887,2016-02-10 09:15:00,82.0,8.0,29.0,19.0,0.0,B->A
7888,2016-02-10 10:45:00,82.0,6.0,29.0,0.0,0.0,A->B
7889,2016-02-10 11:15:00,82.0,4.0,40.0,0.0,0.0,B->A
7890,2016-02-10 12:45:00,82.0,7.0,35.0,0.0,1.0,A->B
7891,2016-02-10 13:15:00,82.0,8.0,40.0,0.0,0.0,B->A
7892,2016-02-10 14:45:00,82.0,2.0,46.0,2.0,0.0,A->B
7893,2016-02-10 15:15:00,82.0,4.0,34.0,20.0,0.0,B->A
7894,2016-02-10 16:45:00,82.0,0.0,37.0,19.0,0.0,A->B
7895,2016-02-10 17:15:00,82.0,1.0,32.0,30.0,0.0,B->A
7896,2016-02-10 17:45:00,82.0,0.0,45.0,0.0,0.0,A->B
7897,2016-02-10 18:45:00,82.0,2.0,28.0,0.0,0.0,A->B
7898,2016-02-10 19:15:00,82.0,7.0,43.0,4.0,0.0,B->A
7899,2016-02-10 20:45:00,82.0,7.0,23.0,0.0,0.0,A->B
7900,2016-02-10 21:15:00,82.0,12.0,11.0,0.0,0.0,B->A
7901,2016-02-10 23:00:00,82.0,11.0,11.0,0.0,0.0,A->B
7902,2016-02-11 05:15:00,82.0,13.0,19.0,0.0,0.0,B->A
7903,2016-02-11 06:45:00,82.0,13.0,11.0,0.0,0.0,A->B
7904,2016-02-11 07:15:00,82.0,1.0,42.0,3.0,0.0,B->A
7905,2016-02-11 08:15:00,82.0,0.0,41.0,0.0,1.0,B->A
7906,2016-02-11 08:45:00,82.0,13.0,21.0,0.0,0.0,A->B
7907,2016-02-11 09:15:00,82.0,3.0,41.0,8.0,0.0,B->A
7908,2016-02-11 10:45:00,82.0,3.0,25.0,0.0,0.0,A->B
7909,2016-02-11 11:15:00,82.0,7.0,41.0,12.0,0.0,B->A
7910,2016-02-11 12:45:00,82.0,2.0,42.0,3.0,0.0,A->B
7911,2016-02-11 13:15:00,82.0,4.0,45.0,16.0,0.0,B->A
7912,2016-02-11 14:45:00,82.0,1.0,36.0,15.0,0.0,A->B
7913,2016-02-11 15:15:00,82.0,0.0,48.0,0.0,0.0,B->A
7914,2016-02-11 16:15:00,82.0,0.0,18.0,0.0,0.0,B->A
7915,2016-02-11 16:45:00,82.0,1.0,23.0,28.0,0.0,A->B
7916,2016-02-11 17:15:00,82.0,0.0,37.0,0.0,0.0,B->A
7917,2016-02-11 17:45:00,82.0,1.0,28.0,22.0,0.0,A->B
7918,2016-02-11 18:45:00,82.0,1.0,30.0,25.0,0.0,A->B
7919,2016-02-11 19:15:00,82.0,7.0,37.0,0.0,0.0,B->A
7920,2016-02-11 19:45:00,82.0,1.0,41.0,11.0,0.0,A->B
7921,2016-02-11 20:45:00,82.0,6.0,25.0,0.0,0.0,A->B
7922,2016-02-11 21:15:00,82.0,13.0,2.0,0.0,0.0,B->A
7923,2016-02-11 23:00:00,82.0,12.0,13.0,0.0,0.0,A->B
7924,2016-02-12 05:15:00,82.0,12.0,28.0,0.0,0.0,B->A
7925,2016-02-12 06:45:00,82.0,12.0,10.0,0.0,0.0,A->B
7926,2016-02-12 07:15:00,82.0,2.0,8.0,20.0,0.0,B->A
7927,2016-02-12 08:15:00,82.0,0.0,38.0,12.0,0.0,B->A
7928,2016-02-12 08:45:00,82.0,3.0,23.0,0.0,0.0,A->B
7929,2016-02-12 09:15:00,82.0,2.0,37.0,9.0,0.0,B->A
7930,2016-02-12 09:45:00,82.0,3.0,12.0,0.0,0.0,A->B
7931,2016-02-12 10:15:00,82.0,0.0,37.0,0.0,0.0,B->A
7932,2016-02-12 10:45:00,82.0,3.0,33.0,0.0,0.0,A->B
7933,2016-02-12 11:15:00,82.0,0.0,31.0,1.0,0.0,B->A
7934,2016-02-12 11:45:00,82.0,0.0,43.0,6.0,0.0,A->B
7935,2016-02-12 12:15:00,82.0,0.0,34.0,8.0,1.0,B->A
7936,2016-02-12 12:45:00,82.0,1.0,25.0,13.0,1.0,A->B
7937,2016-02-12 13:15:00,82.0,0.0,24.0,28.0,0.0,B->A
7938,2016-02-12 13:45:00,82.0,29.0,2.0,35.0,4.0,A->B
7939,2016-02-12 14:15:00,82.0,4.0,0.0,53.0,0.0,B->A
7940,2016-02-12 14:45:00,82.0,0.0,8.0,50.0,9.0,A->B
7941,2016-02-12 15:15:00,82.0,6.0,0.0,53.0,7.0,B->A
7942,2016-02-12 15:45:00,82.0,3.0,10.0,51.0,0.0,A->B
7943,2016-02-12 16:15:00,82.0,0.0,0.0,61.0,0.0,B->A
7944,2016-02-12 16:45:00,82.0,1.0,0.0,54.0,4.0,A->B
7945,2016-02-12 17:15:00,82.0,0.0,0.0,40.0,0.0,B->A
7946,2016-02-12 17:45:00,82.0,6.0,7.0,43.0,8.0,A->B
7947,2016-02-12 18:15:00,82.0,3.0,42.0,9.0,1.0,B->A
7948,2016-02-12 18:45:00,82.0,1.0,22.0,35.0,0.0,A->B
7949,2016-02-12 19:15:00,82.0,3.0,41.0,3.0,0.0,B->A
7950,2016-02-12 19:45:00,82.0,0.0,26.0,14.0,0.0,A->B
7951,2016-02-12 20:15:00,82.0,3.0,20.0,0.0,0.0,B->A
7952,2016-02-12 20:45:00,82.0,2.0,41.0,0.0,0.0,A->B
7953,2016-02-12 22:15:00,82.0,11.0,13.0,0.0,0.0,A->B
7954,2016-02-12 22:15:00,82.0,13.0,4.0,0.0,0.0,B->A
7955,2016-02-12 23:30:00,82.0,12.0,0.0,0.0,0.0,A->B
7956,2016-02-13 06:15:00,82.0,10.0,40.0,9.0,0.0,B->A
7957,2016-02-13 07:15:00,82.0,4.0,34.0,16.0,2.0,B->A
7958,2016-02-13 07:45:00,82.0,0.0,30.0,0.0,0.0,A->B
7959,2016-02-13 08:15:00,82.0,4.0,26.0,30.0,3.0,B->A
7960,2016-02-13 08:45:00,82.0,0.0,33.0,0.0,0.0,A->B
7961,2016-02-13 09:15:00,82.0,1.0,31.0,32.0,0.0,B->A
7962,2016-02-13 09:45:00,82.0,1.0,31.0,7.0,0.0,A->B
7963,2016-02-13 10:15:00,82.0,2.0,30.0,23.0,0.0,B->A
7964,2016-02-13 11:15:00,82.0,1.0,41.0,11.0,0.0,B->A
7965,2016-02-13 11:45:00,82.0,0.0,33.0,2.0,0.0,A->B
7966,2016-02-13 12:15:00,82.0,1.0,34.0,0.0,0.0,B->A
7967,2016-02-13 12:45:00,82.0,3.0,32.0,0.0,0.0,A->B
7968,2016-02-13 13:15:00,82.0,0.0,43.0,18.0,0.0,B->A
7969,2016-02-13 14:45:00,82.0,0.0,43.0,1.0,0.0,A->B
7970,2016-02-13 15:15:00,82.0,0.0,47.0,6.0,0.0,B->A
7971,2016-02-13 16:15:00,82.0,8.0,33.0,7.0,0.0,B->A
7972,2016-02-13 16:45:00,82.0,1.0,43.0,1.0,0.0,A->B
7973,2016-02-13 17:45:00,82.0,3.0,34.0,0.0,0.0,A->B
7974,2016-02-13 18:15:00,82.0,2.0,37.0,0.0,0.0,B->A
7975,2016-02-13 18:45:00,82.0,2.0,29.0,0.0,0.0,A->B
7976,2016-02-13 19:30:00,82.0,16.0,33.0,1.0,0.0,A->B
7977,2016-02-13 20:15:00,82.0,10.0,25.0,0.0,0.0,B->A
7978,2016-02-13 20:45:00,82.0,12.0,29.0,0.0,0.0,A->B
7979,2016-02-13 22:15:00,82.0,15.0,20.0,0.0,0.0,A->B
7980,2016-02-13 22:15:00,82.0,13.0,1.0,0.0,0.0,B->A
7981,2016-02-13 23:30:00,82.0,11.0,2.0,0.0,0.0,A->B
7982,2016-02-14 07:15:00,82.0,16.0,28.0,11.0,0.0,B->A
7983,2016-02-14 08:45:00,82.0,7.0,32.0,1.0,0.0,A->B
7984,2016-02-14 09:15:00,82.0,14.0,30.0,2.0,0.0,B->A
7985,2016-02-14 10:15:00,82.0,12.0,32.0,2.0,0.0,B->A
7986,2016-02-14 10:45:00,82.0,4.0,22.0,0.0,0.0,A->B
7987,2016-02-14 11:15:00,82.0,7.0,19.0,0.0,0.0,B->A
7988,2016-02-14 11:45:00,82.0,1.0,20.0,0.0,0.0,A->B
7989,2016-02-14 12:15:00,82.0,6.0,30.0,0.0,0.0,B->A
7990,2016-02-14 12:45:00,82.0,1.0,36.0,0.0,0.0,A->B
7991,2016-02-14 13:15:00,82.0,2.0,21.0,0.0,0.0,B->A
7992,2016-02-14 13:45:00,82.0,0.0,33.0,7.0,0.0,A->B
7993,2016-02-14 14:15:00,82.0,8.0,33.0,0.0,0.0,B->A
7994,2016-02-14 14:45:00,82.0,0.0,23.0,20.0,0.0,A->B
7995,2016-02-14 15:15:00,82.0,8.0,36.0,21.0,0.0,B->A
7996,2016-02-14 15:45:00,82.0,1.0,19.0,41.0,0.0,A->B
7997,2016-02-14 16:15:00,82.0,1.0,11.0,50.0,0.0,B->A
7998,2016-02-14 16:45:00,82.0,0.0,0.0,36.0,15.0,A->B
7999,2016-02-14 17:15:00,82.0,2.0,0.0,52.0,3.0,B->A
8000,2016-02-14 17:45:00,82.0,0.0,0.0,44.0,9.0,A->B
8001,2016-02-14 18:15:00,82.0,3.0,8.0,51.0,4.0,B->A
8002,2016-02-14 18:45:00,82.0,1.0,0.0,34.0,8.0,A->B
8003,2016-02-14 19:15:00,82.0,0.0,10.0,38.0,0.0,B->A
8004,2016-02-14 19:45:00,82.0,1.0,4.0,48.0,0.0,A->B
8005,2016-02-14 20:15:00,82.0,0.0,23.0,31.0,11.0,B->A
8006,2016-02-14 20:45:00,82.0,2.0,0.0,51.0,2.0,A->B
8007,2016-02-14 22:15:00,82.0,10.0,13.0,0.0,1.0,B->A
8008,2016-02-14 22:15:00,82.0,3.0,26.0,0.0,0.0,A->B
8009,2016-02-14 23:30:00,82.0,13.0,10.0,0.0,0.0,A->B
8010,2016-02-15 05:15:00,82.0,2.0,24.0,0.0,0.0,B->A
8011,2016-02-15 06:15:00,82.0,8.0,41.0,6.0,0.0,B->A
8012,2016-02-15 06:45:00,82.0,13.0,19.0,0.0,0.0,A->B
8013,2016-02-15 07:15:00,82.0,3.0,11.0,42.0,0.0,B->A
8014,2016-02-15 08:15:00,82.0,4.0,45.0,7.0,0.0,B->A
8015,2016-02-15 08:45:00,82.0,9.0,30.0,0.0,0.0,A->B
8016,2016-02-15 09:15:00,82.0,10.0,42.0,13.0,0.0,B->A
8017,2016-02-15 10:45:00,82.0,2.0,41.0,0.0,0.0,A->B
8018,2016-02-15 11:15:00,82.0,1.0,41.0,14.0,0.0,B->A
8019,2016-02-15 12:45:00,82.0,3.0,42.0,0.0,0.0,A->B
8020,2016-02-15 13:15:00,82.0,3.0,41.0,6.0,0.0,B->A
8021,2016-02-15 14:45:00,82.0,9.0,34.0,9.0,0.0,A->B
8022,2016-02-15 15:15:00,82.0,2.0,35.0,18.0,0.0,B->A
8023,2016-02-15 15:45:00,82.0,3.0,16.0,0.0,0.0,A->B
8024,2016-02-15 16:45:00,82.0,3.0,40.0,0.0,0.0,A->B
8025,2016-02-15 17:15:00,82.0,7.0,37.0,0.0,0.0,B->A
8026,2016-02-15 17:45:00,82.0,2.0,41.0,0.0,0.0,A->B
8027,2016-02-15 18:45:00,82.0,14.0,28.0,6.0,0.0,A->B
8028,2016-02-15 19:15:00,82.0,1.0,31.0,0.0,0.0,B->A
8029,2016-02-15 20:45:00,82.0,1.0,43.0,7.0,0.0,A->B
8030,2016-02-15 21:15:00,82.0,13.0,15.0,0.0,0.0,B->A
8031,2016-02-15 23:00:00,82.0,11.0,13.0,0.0,0.0,A->B
8032,2016-02-16 05:15:00,82.0,12.0,15.0,0.0,0.0,B->A
8033,2016-02-16 06:45:00,82.0,12.0,8.0,0.0,0.0,A->B
8034,2016-02-16 07:15:00,82.0,7.0,43.0,11.0,0.0,B->A
8035,2016-02-16 08:15:00,82.0,1.0,48.0,8.0,0.0,B->A
8036,2016-02-16 08:45:00,82.0,8.0,26.0,0.0,0.0,A->B
8037,2016-02-16 09:15:00,82.0,9.0,25.0,30.0,0.0,B->A
8038,2016-02-16 10:45:00,82.0,7.0,25.0,0.0,1.0,A->B
8039,2016-02-16 11:15:00,82.0,9.0,31.0,25.0,2.0,B->A
8040,2016-02-16 12:45:00,82.0,8.0,32.0,0.0,0.0,A->B
8041,2016-02-16 13:15:00,82.0,13.0,26.0,16.0,0.0,B->A
8042,2016-02-16 14:45:00,82.0,11.0,24.0,13.0,0.0,A->B
8043,2016-02-16 15:15:00,82.0,8.0,28.0,25.0,0.0,B->A
8044,2016-02-16 16:45:00,82.0,7.0,31.0,24.0,0.0,A->B
8045,2016-02-16 17:15:00,82.0,7.0,28.0,18.0,0.0,B->A
8046,2016-02-16 17:45:00,82.0,4.0,30.0,10.0,2.0,A->B
8047,2016-02-16 18:45:00,82.0,4.0,34.0,21.0,0.0,A->B
8048,2016-02-16 19:15:00,82.0,15.0,18.0,0.0,0.0,B->A
8049,2016-02-16 20:45:00,82.0,10.0,28.0,13.0,0.0,A->B
8050,2016-02-16 21:15:00,82.0,13.0,6.0,0.0,0.0,B->A
8051,2016-02-16 23:00:00,82.0,14.0,11.0,0.0,0.0,A->B
8052,2016-02-17 05:15:00,82.0,15.0,28.0,0.0,1.0,B->A
8053,2016-02-17 06:45:00,82.0,13.0,4.0,0.0,0.0,A->B
8054,2016-02-17 07:15:00,82.0,2.0,19.0,33.0,10.0,B->A
8055,2016-02-17 08:15:00,82.0,9.0,24.0,23.0,0.0,B->A
8056,2016-02-17 08:45:00,82.0,14.0,16.0,0.0,0.0,A->B
8057,2016-02-17 09:15:00,82.0,9.0,30.0,28.0,2.0,B->A
8058,2016-02-17 10:45:00,82.0,7.0,32.0,0.0,0.0,A->B
8059,2016-02-17 11:15:00,82.0,15.0,26.0,15.0,0.0,B->A
8060,2016-02-17 12:45:00,82.0,7.0,30.0,11.0,0.0,A->B
8061,2016-02-17 13:15:00,82.0,8.0,35.0,0.0,0.0,B->A
8062,2016-02-17 14:45:00,82.0,6.0,25.0,31.0,0.0,A->B
8063,2016-02-17 15:15:00,82.0,6.0,38.0,2.0,0.0,B->A
8064,2016-02-17 16:45:00,82.0,4.0,32.0,29.0,0.0,A->B
8065,2016-02-17 17:15:00,82.0,6.0,36.0,10.0,0.0,B->A
8066,2016-02-17 17:45:00,82.0,2.0,33.0,24.0,0.0,A->B
8067,2016-02-17 18:45:00,82.0,2.0,32.0,26.0,0.0,A->B
8068,2016-02-17 19:15:00,82.0,11.0,23.0,0.0,0.0,B->A
8069,2016-02-17 20:45:00,82.0,7.0,26.0,29.0,0.0,A->B
8070,2016-02-17 21:15:00,82.0,13.0,7.0,0.0,0.0,B->A
8071,2016-02-17 23:00:00,82.0,11.0,12.0,0.0,0.0,A->B
8072,2016-02-18 05:15:00,82.0,13.0,10.0,0.0,0.0,B->A
8073,2016-02-18 06:45:00,82.0,12.0,3.0,0.0,0.0,A->B
8074,2016-02-18 07:15:00,82.0,3.0,23.0,34.0,1.0,B->A
8075,2016-02-18 08:15:00,82.0,4.0,40.0,22.0,3.0,B->A
8076,2016-02-18 08:45:00,82.0,12.0,21.0,0.0,0.0,A->B
8077,2016-02-18 09:15:00,82.0,4.0,35.0,10.0,0.0,B->A
8078,2016-02-18 10:45:00,82.0,4.0,23.0,0.0,1.0,A->B
8079,2016-02-18 11:15:00,82.0,10.0,31.0,0.0,0.0,B->A
8080,2016-02-18 12:45:00,82.0,7.0,26.0,0.0,0.0,A->B
8081,2016-02-18 13:15:00,82.0,4.0,45.0,4.0,0.0,B->A
8082,2016-02-18 14:45:00,82.0,6.0,37.0,20.0,0.0,A->B
8083,2016-02-18 15:15:00,82.0,6.0,38.0,4.0,0.0,B->A
8084,2016-02-18 16:15:00,82.0,0.0,29.0,0.0,0.0,B->A
8085,2016-02-18 16:45:00,82.0,4.0,3.0,52.0,0.0,A->B
8086,2016-02-18 17:15:00,82.0,1.0,42.0,0.0,0.0,B->A
8087,2016-02-18 17:45:00,82.0,4.0,32.0,24.0,4.0,A->B
8088,2016-02-18 18:45:00,82.0,2.0,41.0,19.0,0.0,A->B
8089,2016-02-18 19:15:00,82.0,9.0,32.0,0.0,0.0,B->A
8090,2016-02-18 19:45:00,82.0,4.0,44.0,6.0,0.0,A->B
8091,2016-02-18 20:45:00,82.0,3.0,33.0,0.0,0.0,A->B
8092,2016-02-18 21:15:00,82.0,13.0,13.0,0.0,0.0,B->A
8093,2016-02-18 23:00:00,82.0,13.0,15.0,0.0,0.0,A->B
8094,2016-02-19 05:15:00,82.0,16.0,28.0,0.0,0.0,B->A
8095,2016-02-19 06:45:00,82.0,13.0,11.0,0.0,0.0,A->B
8096,2016-02-19 07:15:00,82.0,4.0,7.0,37.0,0.0,B->A
8097,2016-02-19 08:15:00,82.0,1.0,33.0,10.0,0.0,B->A
8098,2016-02-19 08:45:00,82.0,3.0,26.0,0.0,0.0,A->B
8099,2016-02-19 09:15:00,82.0,1.0,43.0,7.0,0.0,B->A
8100,2016-02-19 09:45:00,82.0,3.0,24.0,0.0,0.0,A->B
8101,2016-02-19 10:15:00,82.0,1.0,42.0,0.0,0.0,B->A
8102,2016-02-19 10:45:00,82.0,4.0,31.0,0.0,0.0,A->B
8103,2016-02-19 11:15:00,82.0,3.0,34.0,0.0,0.0,B->A
8104,2016-02-19 11:45:00,82.0,1.0,35.0,0.0,0.0,A->B
8105,2016-02-19 12:15:00,82.0,0.0,38.0,8.0,0.0,B->A
8106,2016-02-19 12:45:00,82.0,0.0,37.0,9.0,0.0,A->B
8107,2016-02-19 13:15:00,82.0,4.0,22.0,21.0,0.0,B->A
8108,2016-02-19 13:45:00,82.0,9.0,20.0,25.0,0.0,A->B
8109,2016-02-19 14:15:00,82.0,1.0,30.0,10.0,0.0,B->A
8110,2016-02-19 14:45:00,82.0,3.0,8.0,47.0,1.0,A->B
8111,2016-02-19 15:15:00,82.0,0.0,0.0,38.0,0.0,B->A
8112,2016-02-19 15:45:00,82.0,3.0,9.0,53.0,0.0,A->B
8113,2016-02-19 16:15:00,82.0,0.0,0.0,44.0,1.0,B->A
8114,2016-02-19 16:45:00,82.0,3.0,0.0,57.0,9.0,A->B
8115,2016-02-19 17:15:00,82.0,0.0,0.0,30.0,0.0,B->A
8116,2016-02-19 17:45:00,82.0,1.0,9.0,48.0,9.0,A->B
8117,2016-02-19 18:15:00,82.0,0.0,44.0,1.0,0.0,B->A
8118,2016-02-19 18:45:00,82.0,3.0,21.0,24.0,4.0,A->B
8119,2016-02-19 19:15:00,82.0,4.0,19.0,0.0,0.0,B->A
8120,2016-02-19 19:45:00,82.0,4.0,21.0,36.0,0.0,A->B
8121,2016-02-19 20:15:00,82.0,3.0,12.0,0.0,0.0,B->A
8122,2016-02-19 20:45:00,82.0,4.0,42.0,20.0,0.0,A->B
8123,2016-02-19 22:15:00,82.0,9.0,15.0,0.0,1.0,A->B
8124,2016-02-19 22:15:00,82.0,13.0,4.0,0.0,0.0,B->A
8125,2016-02-19 23:30:00,82.0,13.0,3.0,0.0,0.0,A->B
8126,2016-02-20 06:15:00,82.0,8.0,34.0,0.0,0.0,B->A
8127,2016-02-20 07:15:00,82.0,3.0,26.0,7.0,0.0,B->A
8128,2016-02-20 07:45:00,82.0,2.0,28.0,0.0,0.0,A->B
8129,2016-02-20 08:15:00,82.0,7.0,29.0,16.0,0.0,B->A
8130,2016-02-20 08:45:00,82.0,2.0,30.0,11.0,0.0,A->B
